nohup: ignoring input
Namespace(batch_size=8, class_num=2, cuda_num=1, encoder_type='resnet34', evaluate_step=100, gradient_accumulation_steps=4, lr=0.0001, model_type='FPN', num_epoch=50, path_img='/mnt/sda1/songzimeng/cv_project/img/', path_label='/mnt/sda1/songzimeng/cv_project/label/', save_dir='/mnt/sda1/songzimeng/cv_project/models/', save_interval=5, step_interval=10, step_save=1000, total_updates=50000, val_set=0, weight_decay=0.001)
/mnt/sda1/songzimeng/cv_project/models/val_0_FPNresnet34_2021-06-07-20-17-51 make!
cuda
device:  1
train: ['ds1', 'ds2', 'ds3', 'ds4', 'ds5', 'ds6', 'ds7', 'ds8', 'ds9', 'ds10']
valid: ['ds11', 'ds12', 'ds13']
get_images_and_labels 5418 5418
get_images_and_labels 293 293
epoch:  1
[epoch:1, iter:10] Loss: 0.970 | MIoU: 41.056% 
[epoch:24, iter:80] Loss: 0.015 | MIoU: 98.002% 
[epoch:24, iter:90] Loss: 0.015 | MIoU: 97.991% 
[epoch:24, iter:100] Loss: 0.015 | MIoU: 97.976% 
[epoch:24, iter:110] Loss: 0.015 | MIoU: 97.973% 
[epoch:24, iter:120] Loss: 0.015 | MIoU: 97.965% 
[epoch:24, iter:130] Loss: 0.015 | MIoU: 97.964% 
[epoch:24, iter:140] Loss: 0.015 | MIoU: 97.977% 
[epoch:24, iter:150] Loss: 0.015 | MIoU: 97.982% 
[epoch:24, iter:160] Loss: 0.015 | MIoU: 97.993% 
[epoch:24, iter:170] Loss: 0.015 | MIoU: 98.000% 
[epoch:24, iter:180] Loss: 0.015 | MIoU: 98.012% 
[epoch:24, iter:190] Loss: 0.015 | MIoU: 98.011% 
[epoch:24, iter:200] Loss: 0.015 | MIoU: 98.008% 
[epoch:24, iter:210] Loss: 0.015 | MIoU: 98.014% 
[epoch:24, iter:220] Loss: 0.015 | MIoU: 98.021% 
[epoch:24, iter:230] Loss: 0.014 | MIoU: 98.017% 
[epoch:24, iter:240] Loss: 0.014 | MIoU: 98.029% 
[epoch:24, iter:250] Loss: 0.014 | MIoU: 98.029% 
[epoch:24, iter:260] Loss: 0.014 | MIoU: 98.032% 
[epoch:24, iter:270] Loss: 0.014 | MIoU: 98.027% 
[epoch:24, iter:280] Loss: 0.014 | MIoU: 98.020% 
[epoch:24, iter:290] Loss: 0.015 | MIoU: 98.009% 
[epoch:24, iter:300] Loss: 0.015 | MIoU: 98.003% 
[epoch:24, iter:310] Loss: 0.015 | MIoU: 98.005% 
[epoch:24, iter:320] Loss: 0.015 | MIoU: 98.006% 
[epoch:24, iter:330] Loss: 0.015 | MIoU: 98.005% 
[epoch:24, iter:340] Loss: 0.015 | MIoU: 98.007% 
[epoch:24, iter:350] Loss: 0.015 | MIoU: 98.014% 
[epoch:24, iter:360] Loss: 0.015 | MIoU: 98.010% 
[epoch:24, iter:370] Loss: 0.015 | MIoU: 98.006% 
[epoch:24, iter:380] Loss: 0.015 | MIoU: 98.002% 
[epoch:24, iter:390] Loss: 0.015 | MIoU: 97.991% 
[epoch:24, iter:400] Loss: 0.015 | MIoU: 97.995% 
[epoch:24, iter:410] Loss: 0.015 | MIoU: 97.995% 
[epoch:24, iter:420] Loss: 0.015 | MIoU: 97.995% 
[epoch:24, iter:430] Loss: 0.015 | MIoU: 97.994% 
[epoch:24, iter:440] Loss: 0.015 | MIoU: 97.992% 
[epoch:24, iter:450] Loss: 0.015 | MIoU: 97.992% 
[epoch:24, iter:460] Loss: 0.015 | MIoU: 97.996% 
[epoch:24, iter:470] Loss: 0.015 | MIoU: 97.986% 
[epoch:24, iter:480] Loss: 0.015 | MIoU: 97.984% 
[epoch:24, iter:490] Loss: 0.015 | MIoU: 97.989% 
[epoch:24, iter:500] Loss: 0.015 | MIoU: 97.987% 
[epoch:24, iter:510] Loss: 0.015 | MIoU: 97.988% 
[epoch:24, iter:520] Loss: 0.015 | MIoU: 97.985% 
[epoch:24, iter:530] Loss: 0.015 | MIoU: 97.990% 
[epoch:24, iter:540] Loss: 0.015 | MIoU: 97.984% 
[epoch:24, iter:550] Loss: 0.015 | MIoU: 97.986% 
[epoch:24, iter:560] Loss: 0.015 | MIoU: 97.989% 
[epoch:24, iter:570] Loss: 0.015 | MIoU: 97.989% 
[epoch:24, iter:580] Loss: 0.015 | MIoU: 97.985% 
[epoch:24, iter:590] Loss: 0.015 | MIoU: 97.978% 
[epoch:24, iter:600] Loss: 0.015 | MIoU: 97.975% 
[epoch:24, iter:610] Loss: 0.015 | MIoU: 97.975% 
[epoch:24, iter:620] Loss: 0.015 | MIoU: 97.971% 
[epoch:24, iter:630] Loss: 0.015 | MIoU: 97.962% 
[epoch:24, iter:640] Loss: 0.015 | MIoU: 97.961% 
[epoch:24, iter:650] Loss: 0.015 | MIoU: 97.954% 
[epoch:24, iter:660] Loss: 0.015 | MIoU: 97.944% 
[epoch:24, iter:670] Loss: 0.015 | MIoU: 97.943% 
Evaluate
[epoch:24, evaluate] Loss: 0.125 | MIoU: 90.977% 
epoch:  25
[epoch:25, iter:10] Loss: 0.019 | MIoU: 97.659% 
[epoch:25, iter:20] Loss: 0.021 | MIoU: 97.540% 
[epoch:25, iter:30] Loss: 0.019 | MIoU: 97.602% 
[epoch:25, iter:40] Loss: 0.018 | MIoU: 97.676% 
[epoch:25, iter:50] Loss: 0.018 | MIoU: 97.595% 
[epoch:25, iter:60] Loss: 0.018 | MIoU: 97.615% 
[epoch:25, iter:70] Loss: 0.018 | MIoU: 97.590% 
[epoch:25, iter:80] Loss: 0.018 | MIoU: 97.612% 
[epoch:25, iter:90] Loss: 0.018 | MIoU: 97.562% 
[epoch:25, iter:100] Loss: 0.018 | MIoU: 97.541% 
[epoch:25, iter:110] Loss: 0.018 | MIoU: 97.543% 
[epoch:25, iter:120] Loss: 0.018 | MIoU: 97.554% 
[epoch:25, iter:130] Loss: 0.018 | MIoU: 97.526% 
[epoch:25, iter:140] Loss: 0.018 | MIoU: 97.549% 
[epoch:25, iter:150] Loss: 0.018 | MIoU: 97.528% 
[epoch:25, iter:160] Loss: 0.018 | MIoU: 97.533% 
[epoch:25, iter:170] Loss: 0.019 | MIoU: 97.508% 
[epoch:25, iter:180] Loss: 0.019 | MIoU: 97.494% 
[epoch:25, iter:190] Loss: 0.019 | MIoU: 97.487% 
[epoch:25, iter:200] Loss: 0.019 | MIoU: 97.480% 
[epoch:25, iter:210] Loss: 0.019 | MIoU: 97.460% 
[epoch:25, iter:220] Loss: 0.019 | MIoU: 97.427% 
[epoch:25, iter:230] Loss: 0.020 | MIoU: 97.395% 
[epoch:25, iter:240] Loss: 0.021 | MIoU: 97.310% 
[epoch:25, iter:250] Loss: 0.021 | MIoU: 97.267% 
[epoch:25, iter:260] Loss: 0.022 | MIoU: 97.186% 
[epoch:25, iter:270] Loss: 0.023 | MIoU: 97.092% 
[epoch:25, iter:280] Loss: 0.024 | MIoU: 97.030% 
[epoch:25, iter:290] Loss: 0.024 | MIoU: 96.976% 
[epoch:25, iter:300] Loss: 0.024 | MIoU: 96.894% 
[epoch:25, iter:310] Loss: 0.025 | MIoU: 96.842% 
[epoch:25, iter:320] Loss: 0.025 | MIoU: 96.808% 
[epoch:25, iter:330] Loss: 0.025 | MIoU: 96.787% 
[epoch:25, iter:340] Loss: 0.025 | MIoU: 96.764% 
[epoch:25, iter:350] Loss: 0.025 | MIoU: 96.754% 
[epoch:25, iter:360] Loss: 0.026 | MIoU: 96.711% 
[epoch:25, iter:370] Loss: 0.025 | MIoU: 96.712% 
[epoch:25, iter:380] Loss: 0.026 | MIoU: 96.678% 
[epoch:25, iter:390] Loss: 0.026 | MIoU: 96.673% 
[epoch:25, iter:400] Loss: 0.026 | MIoU: 96.634% 
[epoch:25, iter:410] Loss: 0.027 | MIoU: 96.507% 
[epoch:25, iter:420] Loss: 0.028 | MIoU: 96.436% 
[epoch:25, iter:430] Loss: 0.029 | MIoU: 96.294% 
[epoch:25, iter:440] Loss: 0.030 | MIoU: 96.214% 
[epoch:25, iter:450] Loss: 0.031 | MIoU: 96.107% 
[epoch:25, iter:460] Loss: 0.032 | MIoU: 96.001% 
[epoch:25, iter:470] Loss: 0.033 | MIoU: 95.827% 
[epoch:25, iter:480] Loss: 0.035 | MIoU: 95.680% 
[epoch:25, iter:490] Loss: 0.035 | MIoU: 95.629% 
[epoch:25, iter:500] Loss: 0.037 | MIoU: 95.518% 
[epoch:25, iter:510] Loss: 0.038 | MIoU: 95.412% 
[epoch:25, iter:520] Loss: 0.038 | MIoU: 95.388% 
[epoch:25, iter:530] Loss: 0.039 | MIoU: 95.302% 
[epoch:25, iter:540] Loss: 0.039 | MIoU: 95.243% 
[epoch:25, iter:550] Loss: 0.040 | MIoU: 95.188% 
[epoch:25, iter:560] Loss: 0.040 | MIoU: 95.139% 
[epoch:25, iter:570] Loss: 0.041 | MIoU: 95.089% 
[epoch:25, iter:580] Loss: 0.041 | MIoU: 95.056% 
[epoch:25, iter:590] Loss: 0.041 | MIoU: 95.014% 
[epoch:25, iter:600] Loss: 0.042 | MIoU: 94.966% 
[epoch:25, iter:610] Loss: 0.042 | MIoU: 94.937% 
[epoch:25, iter:620] Loss: 0.042 | MIoU: 94.914% 
[epoch:25, iter:630] Loss: 0.042 | MIoU: 94.918% 
[epoch:25, iter:640] Loss: 0.043 | MIoU: 94.868% 
[epoch:25, iter:650] Loss: 0.043 | MIoU: 94.843% 
[epoch:25, iter:660] Loss: 0.044 | MIoU: 94.809% 
[epoch:25, iter:670] Loss: 0.044 | MIoU: 94.780% 
Evaluate
[epoch:25, evaluate] Loss: 0.098 | MIoU: 89.319% 
epoch:  26
[epoch:26, iter:10] Loss: 0.044 | MIoU: 94.676% 
[epoch:26, iter:20] Loss: 0.059 | MIoU: 93.111% 
[epoch:26, iter:30] Loss: 0.057 | MIoU: 93.243% 
[epoch:26, iter:40] Loss: 0.060 | MIoU: 93.060% 
[epoch:26, iter:50] Loss: 0.058 | MIoU: 93.063% 
[epoch:26, iter:60] Loss: 0.057 | MIoU: 93.163% 
[epoch:26, iter:70] Loss: 0.055 | MIoU: 93.230% 
[epoch:26, iter:80] Loss: 0.055 | MIoU: 93.364% 
[epoch:26, iter:90] Loss: 0.053 | MIoU: 93.533% 
[epoch:26, iter:100] Loss: 0.054 | MIoU: 93.459% 
[epoch:26, iter:110] Loss: 0.053 | MIoU: 93.474% 
[epoch:26, iter:120] Loss: 0.052 | MIoU: 93.570% 
[epoch:26, iter:130] Loss: 0.053 | MIoU: 93.430% 
[epoch:26, iter:140] Loss: 0.053 | MIoU: 93.461% 
[epoch:26, iter:150] Loss: 0.053 | MIoU: 93.454% 
[epoch:26, iter:160] Loss: 0.053 | MIoU: 93.486% 
[epoch:26, iter:170] Loss: 0.053 | MIoU: 93.532% 
[epoch:26, iter:180] Loss: 0.053 | MIoU: 93.480% 
[epoch:26, iter:190] Loss: 0.054 | MIoU: 93.486% 
[epoch:26, iter:200] Loss: 0.054 | MIoU: 93.495% 
[epoch:26, iter:210] Loss: 0.056 | MIoU: 93.308% 
[epoch:26, iter:220] Loss: 0.058 | MIoU: 93.195% 
[epoch:26, iter:230] Loss: 0.058 | MIoU: 93.131% 
[epoch:26, iter:240] Loss: 0.059 | MIoU: 93.056% 
[epoch:26, iter:250] Loss: 0.060 | MIoU: 92.974% 
[epoch:26, iter:260] Loss: 0.060 | MIoU: 92.890% 
[epoch:26, iter:270] Loss: 0.061 | MIoU: 92.873% 
[epoch:26, iter:280] Loss: 0.061 | MIoU: 92.874% 
[epoch:26, iter:290] Loss: 0.061 | MIoU: 92.878% 
[epoch:26, iter:300] Loss: 0.060 | MIoU: 92.918% 
[epoch:26, iter:310] Loss: 0.061 | MIoU: 92.874% 
[epoch:26, iter:320] Loss: 0.060 | MIoU: 92.936% 
[epoch:26, iter:330] Loss: 0.060 | MIoU: 92.986% 
[epoch:26, iter:340] Loss: 0.060 | MIoU: 92.979% 
[epoch:26, iter:350] Loss: 0.060 | MIoU: 92.969% 
[epoch:26, iter:360] Loss: 0.060 | MIoU: 93.001% 
[epoch:26, iter:370] Loss: 0.060 | MIoU: 92.981% 
[epoch:26, iter:380] Loss: 0.059 | MIoU: 93.033% 
[epoch:26, iter:390] Loss: 0.059 | MIoU: 93.106% 
[epoch:26, iter:400] Loss: 0.058 | MIoU: 93.112% 
[epoch:26, iter:410] Loss: 0.059 | MIoU: 93.091% 
[epoch:26, iter:420] Loss: 0.058 | MIoU: 93.148% 
[epoch:26, iter:430] Loss: 0.058 | MIoU: 93.152% 
[epoch:26, iter:440] Loss: 0.058 | MIoU: 93.175% 
[epoch:26, iter:450] Loss: 0.058 | MIoU: 93.197% 
[epoch:26, iter:460] Loss: 0.057 | MIoU: 93.212% 
[epoch:26, iter:470] Loss: 0.057 | MIoU: 93.208% 
[epoch:26, iter:480] Loss: 0.058 | MIoU: 93.217% 
[epoch:26, iter:490] Loss: 0.058 | MIoU: 93.221% 
[epoch:26, iter:500] Loss: 0.057 | MIoU: 93.253% 
[epoch:26, iter:510] Loss: 0.057 | MIoU: 93.256% 
[epoch:26, iter:520] Loss: 0.058 | MIoU: 93.252% 
[epoch:26, iter:530] Loss: 0.058 | MIoU: 93.241% 
[epoch:26, iter:540] Loss: 0.057 | MIoU: 93.268% 
[epoch:26, iter:550] Loss: 0.057 | MIoU: 93.253% 
[epoch:26, iter:560] Loss: 0.057 | MIoU: 93.265% 
[epoch:26, iter:570] Loss: 0.057 | MIoU: 93.305% 
[epoch:26, iter:580] Loss: 0.057 | MIoU: 93.289% 
[epoch:26, iter:590] Loss: 0.057 | MIoU: 93.320% 
[epoch:26, iter:600] Loss: 0.056 | MIoU: 93.320% 
[epoch:26, iter:610] Loss: 0.056 | MIoU: 93.329% 
[epoch:26, iter:620] Loss: 0.057 | MIoU: 93.300% 
[epoch:26, iter:630] Loss: 0.056 | MIoU: 93.332% 
[epoch:26, iter:640] Loss: 0.056 | MIoU: 93.334% 
[epoch:26, iter:650] Loss: 0.056 | MIoU: 93.365% 
[epoch:26, iter:660] Loss: 0.056 | MIoU: 93.377% 
[epoch:26, iter:670] Loss: 0.056 | MIoU: 93.374% 
Evaluate
[epoch:26, evaluate] Loss: 0.090 | MIoU: 90.181% 
epoch:  27
[epoch:27, iter:10] Loss: 0.032 | MIoU: 96.270% 
[epoch:27, iter:20] Loss: 0.033 | MIoU: 95.813% 
[epoch:27, iter:30] Loss: 0.032 | MIoU: 95.972% 
[epoch:27, iter:40] Loss: 0.035 | MIoU: 95.472% 
[epoch:27, iter:50] Loss: 0.034 | MIoU: 95.551% 
[epoch:27, iter:60] Loss: 0.035 | MIoU: 95.495% 
[epoch:27, iter:70] Loss: 0.034 | MIoU: 95.661% 
[epoch:27, iter:80] Loss: 0.034 | MIoU: 95.718% 
[epoch:27, iter:90] Loss: 0.033 | MIoU: 95.764% 
[epoch:27, iter:100] Loss: 0.033 | MIoU: 95.786% 
[epoch:27, iter:110] Loss: 0.033 | MIoU: 95.737% 
[epoch:27, iter:120] Loss: 0.033 | MIoU: 95.789% 
[epoch:27, iter:130] Loss: 0.033 | MIoU: 95.833% 
[epoch:27, iter:140] Loss: 0.032 | MIoU: 95.906% 
[epoch:27, iter:150] Loss: 0.031 | MIoU: 95.981% 
[epoch:27, iter:160] Loss: 0.031 | MIoU: 96.023% 
[epoch:27, iter:170] Loss: 0.031 | MIoU: 96.084% 
[epoch:27, iter:180] Loss: 0.031 | MIoU: 96.078% 
[epoch:27, iter:190] Loss: 0.031 | MIoU: 96.117% 
[epoch:27, iter:200] Loss: 0.030 | MIoU: 96.135% 
[epoch:27, iter:210] Loss: 0.031 | MIoU: 96.131% 
[epoch:27, iter:220] Loss: 0.031 | MIoU: 96.123% 
[epoch:27, iter:230] Loss: 0.030 | MIoU: 96.124% 
[epoch:27, iter:240] Loss: 0.030 | MIoU: 96.135% 
[epoch:27, iter:250] Loss: 0.031 | MIoU: 96.128% 
[epoch:27, iter:260] Loss: 0.030 | MIoU: 96.128% 
[epoch:27, iter:270] Loss: 0.030 | MIoU: 96.142% 
[epoch:27, iter:280] Loss: 0.030 | MIoU: 96.148% 
[epoch:27, iter:290] Loss: 0.031 | MIoU: 96.144% 
[epoch:27, iter:300] Loss: 0.031 | MIoU: 96.127% 
[epoch:27, iter:310] Loss: 0.031 | MIoU: 96.147% 
[epoch:27, iter:320] Loss: 0.031 | MIoU: 96.102% 
[epoch:27, iter:330] Loss: 0.031 | MIoU: 96.058% 
[epoch:27, iter:340] Loss: 0.032 | MIoU: 96.017% 
[epoch:27, iter:350] Loss: 0.032 | MIoU: 96.033% 
[epoch:27, iter:360] Loss: 0.032 | MIoU: 96.037% 
[epoch:27, iter:370] Loss: 0.032 | MIoU: 96.032% 
[epoch:27, iter:380] Loss: 0.032 | MIoU: 96.014% 
[epoch:27, iter:390] Loss: 0.032 | MIoU: 95.998% 
[epoch:27, iter:400] Loss: 0.032 | MIoU: 95.986% 
[epoch:27, iter:410] Loss: 0.032 | MIoU: 95.955% 
[epoch:27, iter:420] Loss: 0.032 | MIoU: 95.970% 
[epoch:27, iter:430] Loss: 0.032 | MIoU: 95.943% 
[epoch:27, iter:440] Loss: 0.032 | MIoU: 95.943% 
[epoch:27, iter:450] Loss: 0.032 | MIoU: 95.947% 
[epoch:27, iter:460] Loss: 0.032 | MIoU: 95.958% 
[epoch:27, iter:470] Loss: 0.032 | MIoU: 95.967% 
[epoch:27, iter:480] Loss: 0.032 | MIoU: 95.986% 
[epoch:27, iter:490] Loss: 0.032 | MIoU: 95.995% 
[epoch:27, iter:500] Loss: 0.032 | MIoU: 96.018% 
[epoch:27, iter:510] Loss: 0.032 | MIoU: 96.008% 
[epoch:27, iter:520] Loss: 0.032 | MIoU: 96.032% 
[epoch:27, iter:530] Loss: 0.032 | MIoU: 96.044% 
[epoch:27, iter:540] Loss: 0.032 | MIoU: 96.051% 
[epoch:27, iter:550] Loss: 0.032 | MIoU: 96.064% 
[epoch:27, iter:560] Loss: 0.031 | MIoU: 96.074% 
[epoch:27, iter:570] Loss: 0.031 | MIoU: 96.085% 
[epoch:27, iter:580] Loss: 0.031 | MIoU: 96.086% 
[epoch:27, iter:590] Loss: 0.031 | MIoU: 96.103% 
[epoch:27, iter:600] Loss: 0.031 | MIoU: 96.104% 
[epoch:27, iter:610] Loss: 0.031 | MIoU: 96.096% 
[epoch:27, iter:620] Loss: 0.031 | MIoU: 96.090% 
[epoch:27, iter:630] Loss: 0.031 | MIoU: 96.089% 
[epoch:27, iter:640] Loss: 0.031 | MIoU: 96.099% 
[epoch:27, iter:650] Loss: 0.031 | MIoU: 96.107% 
[epoch:27, iter:660] Loss: 0.031 | MIoU: 96.114% 
[epoch:27, iter:670] Loss: 0.031 | MIoU: 96.119% 
Evaluate
[epoch:27, evaluate] Loss: 0.094 | MIoU: 91.451% 
epoch:  28
[epoch:28, iter:10] Loss: 0.028 | MIoU: 95.982% 
[epoch:28, iter:20] Loss: 0.026 | MIoU: 96.595% 
[epoch:28, iter:30] Loss: 0.029 | MIoU: 96.377% 
[epoch:28, iter:40] Loss: 0.027 | MIoU: 96.515% 
[epoch:28, iter:50] Loss: 0.026 | MIoU: 96.593% 
[epoch:28, iter:60] Loss: 0.028 | MIoU: 96.498% 
[epoch:28, iter:70] Loss: 0.027 | MIoU: 96.590% 
[epoch:28, iter:80] Loss: 0.027 | MIoU: 96.645% 
[epoch:28, iter:90] Loss: 0.026 | MIoU: 96.679% 
[epoch:28, iter:100] Loss: 0.026 | MIoU: 96.655% 
[epoch:28, iter:110] Loss: 0.026 | MIoU: 96.710% 
[epoch:28, iter:120] Loss: 0.026 | MIoU: 96.731% 
[epoch:28, iter:130] Loss: 0.025 | MIoU: 96.746% 
[epoch:28, iter:140] Loss: 0.025 | MIoU: 96.785% 
[epoch:28, iter:150] Loss: 0.025 | MIoU: 96.821% 
[epoch:28, iter:160] Loss: 0.025 | MIoU: 96.840% 
[epoch:28, iter:170] Loss: 0.025 | MIoU: 96.873% 
[epoch:28, iter:180] Loss: 0.025 | MIoU: 96.877% 
[epoch:28, iter:190] Loss: 0.025 | MIoU: 96.862% 
[epoch:28, iter:200] Loss: 0.025 | MIoU: 96.871% 
[epoch:28, iter:210] Loss: 0.025 | MIoU: 96.890% 
[epoch:28, iter:220] Loss: 0.025 | MIoU: 96.911% 
[epoch:28, iter:230] Loss: 0.025 | MIoU: 96.893% 
[epoch:28, iter:240] Loss: 0.024 | MIoU: 96.925% 
[epoch:28, iter:250] Loss: 0.024 | MIoU: 96.941% 
[epoch:28, iter:260] Loss: 0.024 | MIoU: 96.940% 
[epoch:28, iter:270] Loss: 0.024 | MIoU: 96.958% 
[epoch:28, iter:280] Loss: 0.024 | MIoU: 96.945% 
[epoch:28, iter:290] Loss: 0.024 | MIoU: 96.963% 
[epoch:28, iter:300] Loss: 0.025 | MIoU: 96.936% 
[epoch:28, iter:310] Loss: 0.025 | MIoU: 96.942% 
[epoch:28, iter:320] Loss: 0.025 | MIoU: 96.919% 
[epoch:28, iter:330] Loss: 0.025 | MIoU: 96.909% 
[epoch:28, iter:340] Loss: 0.025 | MIoU: 96.904% 
[epoch:28, iter:350] Loss: 0.025 | MIoU: 96.892% 
[epoch:28, iter:360] Loss: 0.024 | MIoU: 96.901% 
[epoch:28, iter:370] Loss: 0.024 | MIoU: 96.909% 
[epoch:28, iter:380] Loss: 0.025 | MIoU: 96.887% 
[epoch:28, iter:390] Loss: 0.025 | MIoU: 96.869% 
[epoch:28, iter:400] Loss: 0.025 | MIoU: 96.869% 
[epoch:28, iter:410] Loss: 0.025 | MIoU: 96.853% 
[epoch:28, iter:420] Loss: 0.025 | MIoU: 96.868% 
[epoch:28, iter:430] Loss: 0.025 | MIoU: 96.881% 
[epoch:28, iter:440] Loss: 0.025 | MIoU: 96.890% 
[epoch:28, iter:450] Loss: 0.025 | MIoU: 96.894% 
[epoch:28, iter:460] Loss: 0.025 | MIoU: 96.893% 
[epoch:28, iter:470] Loss: 0.024 | MIoU: 96.901% 
[epoch:28, iter:480] Loss: 0.024 | MIoU: 96.892% 
[epoch:28, iter:490] Loss: 0.024 | MIoU: 96.897% 
[epoch:28, iter:500] Loss: 0.024 | MIoU: 96.899% 
[epoch:28, iter:510] Loss: 0.024 | MIoU: 96.896% 
[epoch:28, iter:520] Loss: 0.024 | MIoU: 96.896% 
[epoch:28, iter:530] Loss: 0.024 | MIoU: 96.893% 
[epoch:28, iter:540] Loss: 0.024 | MIoU: 96.895% 
[epoch:28, iter:550] Loss: 0.024 | MIoU: 96.901% 
[epoch:28, iter:560] Loss: 0.024 | MIoU: 96.895% 
[epoch:28, iter:570] Loss: 0.024 | MIoU: 96.895% 
[epoch:28, iter:580] Loss: 0.024 | MIoU: 96.900% 
[epoch:28, iter:590] Loss: 0.024 | MIoU: 96.904% 
[epoch:28, iter:600] Loss: 0.024 | MIoU: 96.901% 
[epoch:28, iter:610] Loss: 0.024 | MIoU: 96.911% 
[epoch:28, iter:620] Loss: 0.024 | MIoU: 96.919% 
[epoch:28, iter:630] Loss: 0.024 | MIoU: 96.923% 
[epoch:28, iter:640] Loss: 0.024 | MIoU: 96.925% 
[epoch:28, iter:650] Loss: 0.024 | MIoU: 96.925% 
[epoch:28, iter:660] Loss: 0.024 | MIoU: 96.932% 
[epoch:28, iter:670] Loss: 0.024 | MIoU: 96.926% 
Evaluate
[epoch:28, evaluate] Loss: 0.098 | MIoU: 91.428% 
epoch:  29
[epoch:29, iter:10] Loss: 0.020 | MIoU: 97.388% 
[epoch:29, iter:20] Loss: 0.019 | MIoU: 97.425% 
[epoch:29, iter:30] Loss: 0.020 | MIoU: 97.250% 
[epoch:29, iter:40] Loss: 0.020 | MIoU: 97.255% 
[epoch:29, iter:50] Loss: 0.020 | MIoU: 97.234% 
[epoch:29, iter:60] Loss: 0.020 | MIoU: 97.292% 
[epoch:29, iter:70] Loss: 0.021 | MIoU: 97.316% 
[epoch:29, iter:80] Loss: 0.020 | MIoU: 97.332% 
[epoch:29, iter:90] Loss: 0.020 | MIoU: 97.371% 
[epoch:29, iter:100] Loss: 0.020 | MIoU: 97.417% 
[epoch:29, iter:110] Loss: 0.020 | MIoU: 97.441% 
[epoch:29, iter:120] Loss: 0.020 | MIoU: 97.442% 
[epoch:29, iter:130] Loss: 0.020 | MIoU: 97.469% 
[epoch:29, iter:140] Loss: 0.020 | MIoU: 97.463% 
[epoch:29, iter:150] Loss: 0.020 | MIoU: 97.484% 
[epoch:29, iter:160] Loss: 0.019 | MIoU: 97.489% 
[epoch:29, iter:170] Loss: 0.019 | MIoU: 97.497% 
[epoch:29, iter:180] Loss: 0.019 | MIoU: 97.511% 
[epoch:29, iter:190] Loss: 0.019 | MIoU: 97.516% 
[epoch:29, iter:200] Loss: 0.019 | MIoU: 97.524% 
[epoch:29, iter:210] Loss: 0.019 | MIoU: 97.524% 
[epoch:29, iter:220] Loss: 0.019 | MIoU: 97.515% 
[epoch:29, iter:230] Loss: 0.019 | MIoU: 97.538% 
[epoch:29, iter:240] Loss: 0.019 | MIoU: 97.542% 
[epoch:29, iter:250] Loss: 0.019 | MIoU: 97.530% 
[epoch:29, iter:260] Loss: 0.019 | MIoU: 97.536% 
[epoch:29, iter:270] Loss: 0.019 | MIoU: 97.543% 
[epoch:29, iter:280] Loss: 0.019 | MIoU: 97.546% 
[epoch:29, iter:290] Loss: 0.019 | MIoU: 97.552% 
[epoch:29, iter:300] Loss: 0.019 | MIoU: 97.560% 
[epoch:29, iter:310] Loss: 0.019 | MIoU: 97.563% 
[epoch:29, iter:320] Loss: 0.019 | MIoU: 97.546% 
[epoch:29, iter:330] Loss: 0.019 | MIoU: 97.541% 
[epoch:29, iter:340] Loss: 0.019 | MIoU: 97.547% 
[epoch:29, iter:350] Loss: 0.019 | MIoU: 97.545% 
[epoch:29, iter:360] Loss: 0.019 | MIoU: 97.549% 
[epoch:29, iter:370] Loss: 0.018 | MIoU: 97.553% 
[epoch:29, iter:380] Loss: 0.018 | MIoU: 97.563% 
[epoch:29, iter:390] Loss: 0.018 | MIoU: 97.568% 
[epoch:29, iter:400] Loss: 0.018 | MIoU: 97.568% 
[epoch:29, iter:410] Loss: 0.018 | MIoU: 97.574% 
[epoch:29, iter:420] Loss: 0.018 | MIoU: 97.578% 
[epoch:29, iter:430] Loss: 0.018 | MIoU: 97.590% 
[epoch:29, iter:440] Loss: 0.018 | MIoU: 97.594% 
[epoch:29, iter:450] Loss: 0.018 | MIoU: 97.606% 
[epoch:29, iter:460] Loss: 0.018 | MIoU: 97.603% 
[epoch:29, iter:470] Loss: 0.018 | MIoU: 97.607% 
[epoch:29, iter:480] Loss: 0.018 | MIoU: 97.610% 
[epoch:29, iter:490] Loss: 0.018 | MIoU: 97.614% 
[epoch:29, iter:500] Loss: 0.018 | MIoU: 97.614% 
[epoch:29, iter:510] Loss: 0.018 | MIoU: 97.626% 
[epoch:29, iter:520] Loss: 0.018 | MIoU: 97.630% 
[epoch:29, iter:530] Loss: 0.018 | MIoU: 97.635% 
[epoch:29, iter:540] Loss: 0.018 | MIoU: 97.639% 
[epoch:29, iter:550] Loss: 0.018 | MIoU: 97.639% 
[epoch:29, iter:560] Loss: 0.018 | MIoU: 97.641% 
[epoch:29, iter:570] Loss: 0.018 | MIoU: 97.646% 
[epoch:29, iter:580] Loss: 0.018 | MIoU: 97.650% 
[epoch:29, iter:590] Loss: 0.018 | MIoU: 97.654% 
[epoch:29, iter:600] Loss: 0.018 | MIoU: 97.658% 
[epoch:29, iter:610] Loss: 0.018 | MIoU: 97.660% 
[epoch:29, iter:620] Loss: 0.018 | MIoU: 97.661% 
[epoch:29, iter:630] Loss: 0.018 | MIoU: 97.666% 
[epoch:29, iter:640] Loss: 0.018 | MIoU: 97.668% 
